"text","created_at","retweet_count","favorite_count","display_text_width"
"I am running for president to pass the largest middle-class tax cut in our country's history. 

Want to know how we’re going to pay for it? 

We're going to repeal Trump's tax bill that benefits the top 1% and the biggest corporations in America.",2019-11-04 00:24:00,4235,24761,246
"When we overcome injustices, we will unlock the promise of America and the potential of the American people. 

That’s the America I see. 

That’s the America I believe in. 

And that’s why I’m running for president of the United States. https://t.co/yAQBtKnmiB",2019-11-03 22:04:18,787,3504,236
"Here’s what I think of when I say we need to fight for justice.
https://t.co/OjPn0jbKRB",2019-11-03 21:17:00,1008,3792,87
"Again and again, Trump has chosen corporate profits over clean air and clean water. Environmental justice is on the ballot in 2020. https://t.co/oZ6dHdm91h",2019-11-03 20:04:00,1282,4646,131
"Raking leaves is as effective at combatting the climate crisis as your phone’s spellcheck is at fixing your tweets. @GavinNewsom is doing his job. Maybe you should try it. https://t.co/YCyUiDnLoG",2019-11-03 18:20:19,11745,62704,171
"Iowa, that was fun. #LJ19 https://t.co/0ZqIGjRaNP",2019-11-03 17:12:00,1528,9686,25
"We are one year out from the most important election of our lifetime.
 
We know justice is on the ballot. We’ve got to organize, mobilize, and fight to ensure we finally say goodbye to the national nightmare we call Donald Trump and elect Democrats up and down the ballot.",2019-11-03 14:17:00,3853,20521,272
"We are on the verge of making history in Virginia on Nov 5. A handful of votes can make the difference in these important local elections. Sign up now: let's #TakeTheMajority. https://t.co/7SMBn7xgHV",2019-11-02 23:38:00,631,1844,199
"I’ve only had one client in my entire life, and that has been the people. https://t.co/OX34HaE5tN",2019-11-02 22:28:12,741,4226,73
"To win, we can’t be looking at yesterday; we need to be focused on tomorrow. 
https://t.co/wH15AuXlBN",2019-11-02 21:05:05,867,3737,101
"With under 100 days until the Iowa caucuses, I’m All-In for Iowa. This is a time when your donation matters the most to our ground game. Can you chip in today?
https://t.co/du3UA9T2qH",2019-11-02 20:11:00,209,571,183
"We won’t stop fighting. https://t.co/aw6CAJDxq8",2019-11-02 19:13:00,1616,9687,23
"By fighting for justice, we can unlock the promise of America.

Watch my full #LJ19 speech from last night here: https://t.co/lb1nWEod9R https://t.co/JGTzoQ7fPf",2019-11-02 18:08:19,953,2546,136
"November marks #NativeAmericanHeritageMonth, a time to recognize the rich contributions they’ve made to our nation and our world. Native communities were here first, yet our nation’s leaders have failed to protect and respect them. We must do better.",2019-11-02 17:05:01,594,2288,250
"The fight for justice is a fight about all of us. 

Economic justice is on the ballot. 
Health care justice is on the ballot. 
Education justice is on the ballot. 
Reproductive justice is on the ballot. 
Justice for our children is on the ballot.",2019-11-02 16:02:00,1892,7933,246
"My entire life I’ve fought for the people—never a special interest or corporation. https://t.co/HfmxfMhtPl",2019-11-02 13:19:11,996,4016,82
"If you’re with me after #LJ19, there's never been a more critical time to pitch in. 

Become a founding donor to our All-In For Iowa Fund: https://t.co/E7TApIR2cZ https://t.co/Tz1phMtPhD",2019-11-02 04:42:06,1151,3974,162
"Together, we can unlock the promise of America. #LJ19 https://t.co/Cjnt829bcc",2019-11-02 02:40:49,921,3131,53
"I hope I made you proud tonight. Join me in our fight for justice #ForThePeople. https://t.co/eMHypGzCCT",2019-11-02 02:23:57,402,1277,104
"We're here to fight, to win, and to defeat @realDonaldTrump. #LJ19 https://t.co/6443pBGh3Y",2019-11-02 02:09:52,670,3109,66
"I do believe that when we overcome these injustices, we will unlock the promise of America and the potential of the American people. I do believe that this is what we want and need. That is the America I see. That is the America I believe in. #LJ19",2019-11-02 01:56:53,355,1436,248
"Fighting #ForThePeople as United States Senator meant taking on Jeff Sessions. Taking on Bill Barr. Taking on Brett Kavanaugh. And, Iowa, I stand here before you today, ready to defeat Donald Trump. #LJ19",2019-11-02 01:54:27,523,2425,204
"Unlike others in this race, I've never represented a corporation. I've never represented a special interest. I've always only had one client: The People. #LJ19",2019-11-02 01:50:27,1506,7885,159
"To win, we are going to need a nominee on that stage who has the ability to go toe-to-toe with Donald Trump. And Iowa, you are looking at her! #LJ19",2019-11-02 01:47:52,553,2970,148
"This is a moment to fight for the rule of law, our system of justice, and our very democracy. We're here to end that national nightmare called Donald Trump. #LJ19",2019-11-02 01:45:20,514,2251,162
"About to step on stage at the Liberty &amp; Justice Celebration in Iowa with a simple message: justice is on the ballot in 2020. It's what I've fought for my whole career, and it's as important now as ever. Tune in. #LJ19
https://t.co/fpKwS57LAy",2019-11-02 01:39:25,319,1424,245
"We're ready! #LJ19 https://t.co/QrKIaEUAFj",2019-11-02 00:31:02,249,1397,18
"Thanks @jmer175 for driving across the country to be a part of our movement! Justice is on the ballot this election, including ensuring school teachers like your mom are paid their value. #LJ19 https://t.co/NLi4a7tVTp",2019-11-01 23:42:00,317,1634,193
"Today is the @iowademocrats Liberty &amp; Justice Celebration, and I want to hear from you. Tell us what a more just future for America looks like to you. #LJ19",2019-11-01 23:02:00,165,768,160
"Thank you, @BetoORourke, for running the race you did and for always speaking from the heart. Your passion for your community and conviction to create a future free from gun violence have enriched this campaign and shown us the leader you are. https://t.co/HdQ81WYs1S",2019-11-01 22:01:39,4568,41897,243
"If we want to win, we need to go all-in on Iowa—but we need a surge of grassroots support to make this work. Can I count on you to become a founding donor of our All-In For Iowa Fund? Chip in today: https://t.co/aLXz7ANATL",2019-11-01 20:37:01,266,649,222
"Every conversation we have has the power to change perceptions about what is possible. https://t.co/ibal2bbrZm",2019-11-01 19:03:00,637,2687,86
"We still don’t know why ICE destroyed footage surrounding the death of Roxsana Hernández, a transgender Latinx woman who died in their custody.

That's why I'm calling for a special counsel to investigate. Her family and the American people deserve answers. https://t.co/JuGlBRVgNl",2019-11-01 17:45:01,2810,10924,257
"There have been multiple mass shootings at parties this week and it barely made headlines. I commend the first responders who heroically helped those on the scene. But enough is enough—no one should fear being gunned down when enjoying a night out with friends. https://t.co/SwdP0niiXN",2019-11-01 17:08:02,1051,3858,261
"Open enrollment starts today to Dec 15. We’ve fought so hard to protect the Affordable Care Act. It’s made health care accessible for millions of Americans—no matter your gender, where you live, or if you have pre-existing conditions. Get started at https://t.co/zmKsbKOrYE. https://t.co/z7kfBs2ZwR",2019-11-01 16:05:21,606,1140,274
"When we say that justice is on the ballot in this election, this is what we mean. https://t.co/cKPtCsNikn",2019-11-01 13:32:02,929,3435,81
"I wasn't afraid to take on Jeff Sessions, Bill Barr, and Brett Kavanaugh—and I'm sure not afraid to take on Donald Trump. https://t.co/0Vs1iNp56z",2019-11-01 01:22:00,3070,16981,121
"Throughout my life, I’ve fought for issues that demand our attention—equal pay, paid leave, gun safety—and now they’re all on the ballot. Join us to keep fighting:  
https://t.co/1hjP9EAYYA",2019-10-31 23:37:00,226,747,189
"You’re right, @AdyBarkan: health care touches us all. I’m grateful my mother had Medicare when she was battling cancer—and I’m fighting to ensure it’s available for all. https://t.co/xe2RHvYGKv",2019-10-31 22:29:05,464,1821,169
"So nice of you to stop by our HQ for Halloween, @CoryBooker! https://t.co/Xu1dpkqAoo",2019-10-31 21:58:46,846,10309,60
"No small talk, just big questions. https://t.co/pp8qkskuif",2019-10-31 21:05:00,2035,7339,34
"Congratulations @CTULocal1! This is a promising step forward for Chicago public schools. Our children deserve to have a nurse and social worker in every school for early intervention, and our teachers deserve manageable class sizes. I'm glad that will now be a reality.",2019-10-31 20:28:43,195,838,269
"I have spent my career fighting for children. Trump’s actions have directly resulted in this injustice.
https://t.co/hAxI2ynLF2",2019-10-31 19:54:00,458,1201,127
"Proud to stand with @hworksunion workers as they collectively bargain for better working conditions, fair pay, and manageable caseloads. Standing with workers and for justice even when it’s hard.
https://t.co/zRkcCbiplh",2019-10-31 19:06:01,157,514,219
"To my Republican colleagues: is this lawless president worth betraying our democracy? https://t.co/WKvY9J1BBZ",2019-10-31 18:10:53,1902,8935,85
"I’m fighting for an America where:
 
Everyone has access to health care.

Teachers are paid their value. 

Reproductive rights are upheld. 

We treat our immigrants with dignity. 

Together, we are unburdened by what has been—and that’s why we will win. https://t.co/stpVP32g3S",2019-10-31 17:11:00,1058,4263,253
"Reminder: no one is above the law, including the president of the United States.",2019-10-31 15:39:10,4970,36521,80
"Incredibly thankful for our brave first responders and firefighters who are putting their lives on the line to battle these blazes and save our communities.
https://t.co/iHdPXvIh5W",2019-10-31 14:34:35,598,4015,180
"Too many people have told me, ""Kamala, don't take away my choice.""

When it comes to Medicare for All, I won't take away your choice between a public or private Medicare plan—or raise middle class taxes to do it. Period. https://t.co/v2FlCuzpQs",2019-10-31 00:14:07,1275,5323,220
